Depth,Lith_geo,CALI,DRHO,NPHI,RHOB,GR,DTC,DTE,RDEP,SP,RSHA,Rxo,RMED
3603.367188,1,7.983999729,-0.023,0.130860001,2.295000076,19.81838417,80.17523956,23716326,22.66921425,15.38368225,14.74925232,4.304999828,14.74925232
3603.519531,1,7.983999729,-0.012,0.129879996,2.311000109,19.00128174,80.56397247,23855346,21.48989105,15.59637451,14.82701778,3.674999952,14.82701778
3603.671875,1,7.983999729,-0.011,0.129879996,2.309000015,17.31002235,81.17395783,24034688,21.42254829,15.83104515,14.21376133,3.98300004,14.21376133
3603.824219,1,7.983999729,-0.011,0.12793,2.299000025,18.57205582,81.83325195,24214260,21.76290512,16.4813385,13.44132137,4.585000038,13.44132137
3603.976807,1,7.983999729,-0.028999999,0.132809997,2.267999888,19.85575867,81.0200882,23971998,21.70265007,15.44210243,13.02020741,4.576000214,13.02020741
3604.12915,1,7.983999729,-0.029999999,0.140629992,2.269999981,20.71699715,80.32930756,23756490,21.59404945,14.22664547,13.7095356,5.362999916,13.7095356
3604.281494,1,7.983999729,-0.023,0.136230007,2.285000086,21.95479393,79.8396759,23618140,21.62455368,13.38368988,14.66699219,5.020999908,14.66699219
3604.433838,1,7.983999729,-0.006,0.143069997,2.315999985,18.08793449,79.29715729,23459824,21.34582329,13.81310368,15.28508186,4.806000233,15.28508186
3604.586182,1,7.983999729,-0.006,0.139650002,2.319999933,18.04224205,79.27503204,23386178,21.23484993,13.87760162,15.33525181,5.022999764,15.33525181
3604.73877,1,7.983999729,-0.003,0.148440003,2.334000111,15.08810043,78.9693985,23345046,21.14050102,13.62441731,14.86750317,4.311999798,14.86750317
3604.891113,1,7.983999729,-0.017999999,0.138180003,2.315999985,18.54403496,79.24258423,23418586,20.98484993,12.19664097,14.40001297,3.921000004,14.40001297
3605.043457,1,7.983999729,-0.009,0.139160007,2.319999933,17.32270241,79.73719788,23567812,20.89032745,11.97329617,13.78394699,5.007999897,13.78394699
3605.195801,1,7.983999729,-0.011,0.132809997,2.311000109,19.00626564,79.47009277,23494440,20.47005081,12.15760231,13.1276722,4.43900013,13.1276722
3605.348389,1,7.983999729,0,0.129879996,2.318000078,18.55705452,79.99585724,23675214,19.87679672,11.90711021,12.92394066,4.357999802,12.92394066
3605.500732,1,7.983999729,-0.003,0.131349996,2.311000109,21.06945419,80.9010849,23913812,19.50065422,11.00609779,13.21718884,5.153999806,13.21718884
3605.653076,1,7.983999729,0.007,0.126460001,2.318000078,23.21960259,81.36510468,24085670,18.66114426,10.44449234,13.33505154,4.737999916,13.33505154
3605.80542,1,7.983999729,0.007,0.127440006,2.313999891,22.34689903,81.64250183,24128174,18.1282692,10.7508049,13.36651421,4.34100008,13.36651421
3605.958008,1,7.983999729,0.001,0.119630002,2.311000109,21.03399658,81.33070374,24079126,18.29784203,10.62760449,13.06208038,4.368000031,13.06208038
3606.110352,1,7.983999729,-0.01,0.124510005,2.290999889,19.78990364,81.33070374,24069134,18.87280083,10.19100666,12.46298695,4.355999947,12.46298695
3606.262695,1,7.983999729,-0.017999999,0.129879996,2.292999983,21.59675026,81.34144592,24015338,19.37272644,8.951275826,11.83139706,3.894000053,11.83139706
3606.415039,1,7.983999729,-0.023,0.140139997,2.269999981,20.82080841,81.55970764,24127800,19.82410812,10.36951351,11.45593262,5.697999954,11.45593262
3606.567383,1,7.983999729,-0.021,0.146479994,2.273000002,22.56991386,82.59524536,24413954,19.26667404,10.69069767,11.41421127,4.40199995,11.41421127
3606.719971,1,7.983999729,-0.028000001,0.146479994,2.24000001,22.52281761,82.0699997,24260490,18.43939591,11.74861431,11.54722214,4.647999764,11.54722214
3606.872315,1,7.992000103,-0.022,0.144040003,2.262000084,24.63904953,82.3663559,24349828,17.93920136,11.94064713,11.92765427,4.330999851,11.92765427
3607.024658,1,7.992000103,-0.018999999,0.141110003,2.256000042,20.30683899,83.16622925,24638378,17.43977356,12.34400463,11.71029186,3.612999916,11.71029186
3607.177002,1,7.992000103,-0.013,0.145999998,2.270999908,18.95854187,83.81058502,24844310,16.67406273,12.34630108,10.6442728,3.415999889,10.6442728
3607.32959,1,7.983999729,-0.007,0.147470936,2.269999981,18.06462288,84.71788788,25122914,15.46190548,11.91129494,9.566739082,4.222000122,9.566739082
3607.481934,1,8,-0.005,0.150871396,2.279000044,22.31017113,85.18419647,25240340,13.87241173,12.00334835,9.174282074,4.18599987,9.174282074
3607.634277,1,8.008000374,-0.007,0.145513132,2.285000086,23.66246605,85.56619263,25369864,12.25779533,12.22049999,9.350438118,3.940000057,9.350438118
3607.786621,1,8.008000374,-0.02,0.147459209,2.269999981,23.33076859,85.95309448,25452240,10.88245297,12.53280067,9.622755051,4.19299984,9.622755051
3607.939209,1,8.008000374,-0.022,0.146976262,2.262000084,23.81811714,85.71813965,25313054,9.916967392,13.03021431,9.469148636,4.328000069,9.469148636
3608.091553,1,8.008000374,-0.023,0.148926079,2.263999939,26.35172272,84.3602066,25015044,9.283435822,12.47464275,9.203724861,5.40899992,9.203724861
3608.243897,2,8.008000374,-0.009,0.146477655,2.302999973,29.29524994,83.46588898,24694890,8.931686401,12.87465668,9.03194809,4.755000114,9.03194809
3608.39624,2,8.022999764,-0.003,0.14501451,2.329999924,30.07163811,81.1552887,23986802,8.73618412,12.65965271,8.999726296,4.336999893,8.999726296
3608.548584,2,8.031000137,-0.001,0.141600788,2.357000113,29.2257061,80.9683609,23933296,8.851498604,11.82004261,8.828526497,4.02699995,8.828526497
3608.701172,2,8.038999558,-0.006,0.142099381,2.354000092,30.9140873,83.189888,24637780,9.16388607,11.84719849,8.532474518,4.052000046,8.532474518
3608.853516,2,8.038999558,-0.009,0.147979721,2.354000092,30.97183991,85.09797669,25238566,9.717175484,11.97129917,8.205458641,4.978000164,8.205458641
3609.005859,2,8.022999764,-0.006,0.16651018,2.335999966,32.74046707,86.8735733,25740180,10.45165253,12.16029835,8.492462158,6.737999916,8.492462158
3609.158203,2,8.031000137,-0.009,0.17284061,2.318000078,32.40438461,87.3110199,25873186,11.48251247,13.59155941,9.405199051,5.455999851,9.405199051
3609.310791,2,8.038999558,-0.004,0.166949391,2.301000118,30.75645638,86.5298233,25639762,12.42802429,13.31799221,10.77723312,4.916999817,10.77723312
3609.463135,2,8.008000374,-0.006,0.154279649,2.295000076,25.59598351,85.86391449,25420364,13.37149048,13.62690163,11.47296715,4.162000179,11.47296715
3609.615479,1,8.008000374,-0.012,0.141593754,2.282999992,21.22449112,83.63150787,24719082,14.30177784,13.56744385,11.45196629,4.992000103,11.45196629
3609.767822,1,8.008000374,-0.011,0.137689039,2.280999899,21.53479576,82.54892731,24421848,15.40969467,14.46640873,10.80783176,6.888999939,10.80783176
3609.92041,1,8.008000374,-0.007,0.13086468,2.286999941,24.52610779,79.63716126,23571320,15.84208012,14.09660149,10.70496464,5.014999867,10.70496464
3610.072754,1,8.031000137,-0.005,0.132319227,2.306999922,25.80603409,79.44639587,23484870,15.86638928,13.66099739,11.31848908,4.90500021,11.31848908
3610.225098,1,8.031000137,-0.011,0.131837651,2.335999966,25.82114601,79.62487793,23559356,15.48573589,13.65920067,12.24616814,4.229000092,12.24616814
3610.377441,1,8.038999558,-0.015,0.130363718,2.335999966,21.5534153,79.41583252,23455610,15.32122326,13.78365135,12.35103798,4.656000137,12.35103798
3610.530029,1,8.038999558,-0.011,0.126477212,2.334000111,22.43246841,80.58885956,23863870,15.4630146,13.56331158,12.37666702,4.464000225,12.37666702
3610.682373,1,8.031000137,-0.015,0.131852523,2.302999973,21.64536476,81.28330994,24060000,16.40412521,12.72609234,12.89641476,4.215000153,12.89641476
3610.834717,1,8.038999558,-0.011,0.139647648,2.301000118,22.48975182,80.877388,23947184,17.73022842,12.78509617,13.15538788,4.763000011,13.15538788
3610.987061,1,8.062999725,-0.018999999,0.13816905,2.285000086,18.59205246,81.12664795,23970574,19.11953354,13.46750641,13.39777565,4.324999809,13.39777565
3611.139404,1,8.031000137,-0.017999999,0.131344512,2.289000034,15.51060772,81.38066101,24095310,20.07537842,13.15865326,13.88226032,4.458000183,13.88226032
3611.291992,1,8.031000137,-0.012,0.127917483,2.296999931,15.89169121,80.90177155,23866578,20.30901337,12.32038403,14.66972828,4.096000195,14.66972828
3611.444336,1,8.038999558,-0.001,0.124022357,2.312999964,16.73067856,81.31994629,24068342,19.68907356,12.43980122,15.20726967,4.209000111,15.20726967
3611.59668,1,8.015999794,-0.002,0.125481382,2.309000015,17.15751648,81.26755524,24024096,19.11017609,12.3167963,14.75025272,3.834000111,14.75025272
3611.749023,1,8.038999558,-0.005,0.120136432,2.292999983,19.35126305,81.87948608,24220838,17.97171974,12.81320286,13.65970612,4.149000168,13.65970612
3611.901611,1,8.008000374,-0.009,0.1303747,2.295000076,20.7624588,83.78791809,24777536,16.54616165,12.94219112,12.22755337,3.993999958,12.22755337
3612.053955,1,8.008000374,-0.012,0.131842345,2.302999973,21.21361351,84.3602066,24966608,15.03663254,13.62341023,11.15266991,4.243999958,11.15266991
3612.206299,1,8.015999794,-0.018999999,0.133303136,2.299000025,19.0997467,83.72615051,24802348,13.55984497,12.63403893,10.32312203,4.949999809,10.32312203
3612.358643,1,7.983999729,-0.016000001,0.135253146,2.289000034,16.45197678,83.69116211,24753690,12.21578026,13.28315258,9.77524662,4.293000221,9.77524662
3612.511231,2,8,-0.017000001,0.137230292,2.279000044,17.70077896,82.58480835,24461466,11.45425034,14.62570477,9.30355835,3.255000114,9.30355835
3612.663574,2,8.008000374,-0.013,0.143554688,2.282999992,23.25396919,83.4046402,24672794,10.90802479,15.1567049,8.542307854,4.079999924,8.542307854
3612.815918,2,7.980000019,-0.015,0.1464753,2.285000086,32.59034348,85.93348694,25443896,10.29935932,14.97344685,8.111807823,4.282999992,8.111807823
3612.968262,5,7.992000103,-0.012,0.143561736,2.286999941,39.03474808,86.65878296,25688640,9.899198532,15.25290012,8.616850853,5.011000156,8.616850853
3613.120606,5,8,-0.014,0.150894091,2.296999931,40.7416687,87.05034638,25761624,9.399536133,15.81430244,9.771612167,4.901000023,9.771612167
3613.273193,5,8,-0.009,0.159687176,2.338000059,38.66228867,83.83410645,24816052,9.111816406,15.99841976,10.7750206,8.114999771,10.7750206
3613.425537,5,8.055000305,-0.001,0.165047035,2.382999897,37.50329971,82.86994171,24544062,9.366786957,14.88264275,10.46920013,4.138999939,10.46920013
3613.577881,2,8.055000305,0.008,0.169433147,2.417999983,35.81620789,84.08379364,24897268,9.85768795,14.65746117,9.970921516,3.851999998,9.970921516
3613.730225,2,8.062999725,0.003,0.171417385,2.395999908,32.82361984,86.52300263,25616728,10.28708839,13.07727909,9.92236042,4.046000004,9.92236042
3613.882813,2,8.062999725,-0.006,0.188472182,2.345999956,27.5959053,89.31978607,26518776,10.96787357,13.86854076,10.14864826,3.522000074,10.14864826
3614.035156,1,8.055000305,-0.012,0.186028257,2.302999973,25.38456154,88.12891388,26159638,11.86487484,12.16599178,10.66231346,4.532000065,10.66231346
3614.1875,1,8.038999558,-0.015,0.178693578,2.273000002,24.48695183,86.828125,25739340,13.03547287,10.91484165,10.85881043,4.048999786,10.85881043
3614.339844,1,8.008000374,-0.012,0.168440446,2.280999899,23.20488167,84.52532196,25058404,14.57981587,10.8150034,11.36509037,3.892999888,11.36509037
3614.492432,1,8.038999558,-0.013,0.15620783,2.273000002,19.38343811,82.08139038,24293410,16.96400642,10.19538307,12.04617214,3.177999973,12.04617214
3614.644775,1,7.965000153,-0.015,0.143043384,2.279000044,16.40863991,80.32511139,23718194,19.14716339,10.62709999,12.72442627,3.987999916,12.72442627
3614.797119,1,7.968999386,-0.017000001,0.126449838,2.270999908,18.67594528,80.7352066,23797492,19.87290192,11.31080914,13.61481381,6.596000195,13.61481381
3614.949463,1,7.980000019,-0.018999999,0.120126255,2.289000034,18.64172363,79.69586182,23594578,20.43572617,10.56744862,14.74735069,3.730000019,14.74735069
3615.101807,1,7.960999966,-0.01,0.124007486,2.301000118,19.09730911,80.14102173,23702524,20.88770485,9.600743294,16.21305847,4.270999908,16.21305847
3615.254395,2,7.983999729,-0.008,0.116213143,2.305000067,22.42386627,81.44919586,24127400,20.70583725,9.445178986,16.87479591,4.915999889,16.87479591
3615.406738,2,7.983999729,-0.005,0.11719469,2.302999973,27.995224,82.58393097,24463568,21.28151894,10.74616146,17.74822426,4.784999847,17.74822426
3615.559082,2,7.965000153,-0.004,0.120140344,2.325999975,31.86570931,83.17805481,24628480,23.47513771,10.22583771,19.13649941,4.725999832,19.13649941
3615.711426,2,7.983999729,-0.001,0.132820964,2.342000008,27.93945885,83.45301819,24694154,24.18831635,11.36991501,20.69894791,12.46800041,20.69894791
3615.864014,2,8.008000374,0.009,0.139632821,2.371000052,23.22032738,82.18862915,24341958,27.51930618,10.69259548,24.43426132,14.1420002,24.43426132
3616.016357,1,7.960999966,0.011,0.134256527,2.357000113,16.77762413,81.21221924,24028326,33.54187012,10.25669098,33.87432861,9.479000092,33.87432861
3616.168701,1,7.980000019,0.007,0.119601831,2.329999924,14.66924477,80.12546539,23692250,39.08515549,11.31065559,42.17816925,14.65699959,42.17816925
3616.321045,1,7.968999386,-0.001,0.10203357,2.289000034,11.71175289,80.04644013,23649778,50.41345978,11.71691132,41.65436173,6.945000172,41.65436173
3616.473633,1,7.960999966,-0.006,0.091795303,2.263999939,14.67707729,80.38970184,23716322,61.2665863,10.4185667,38.13726425,5.193999767,38.13726425
3616.625977,1,7.965000153,-0.003,0.09033782,2.279000044,15.94967556,80.51657867,23831000,53.65745544,11.22049904,36.66652679,8.595999718,36.66652679
3616.77832,1,7.953000069,0.008,0.095210001,2.309000015,17.61973,80.61519623,23832020,50.82917023,12.77940464,38.85803604,6.25,38.85803604
3616.930664,1,7.965000153,0.002,0.095215485,2.323999882,19.31724739,80.64970398,23848168,52.79808426,14.27701187,35.13724136,3.332000017,35.13724136
3617.083008,1,7.980000019,-0.005,0.098629214,2.315999985,17.60265923,81.0463562,23980204,49.72580338,14.28345203,31.54301643,5.419000149,31.54301643
3617.235596,1,7.977000713,-0.015,0.098175973,2.306999922,18.00872994,81.85519409,24217888,44.61145401,13.93881035,27.82076454,4.797999859,27.82076454
3617.38794,1,7.980000019,-0.017000001,0.109388605,2.299000025,16.37187195,82.25045776,24364340,42.56281281,12.94389534,29.62099838,4.657999992,29.62099838
3617.540283,1,7.977000713,-0.021,0.114757828,2.292999983,19.40859032,81.88938904,24226814,36.83274078,12.25549793,32.736866,4.769999981,32.736866
3617.692627,1,7.977000713,-0.021,0.119624518,2.295000076,20.40270233,81.35696411,24043784,32.30888367,11.94369412,33.89632034,3.845000029,33.89632034
3617.845215,1,7.977000713,-0.015,0.11620687,2.306999922,22.07632446,80.42286682,23756788,31.60975647,12.37789822,32.22115326,4.473999977,32.22115326
3617.997559,1,7.977000713,-0.007,0.115234688,2.322000027,19.06117821,78.7545929,23288464,30.59572792,12.96880436,30.39751625,4.18599987,30.39751625
3618.149902,1,7.968999386,-0.001,0.11815688,2.328000069,18.54897118,79.10061646,23313408,28.55566406,12.84540749,29.47052956,4.020999908,29.47052956
3618.302246,1,7.968999386,-0.002,0.11620374,2.328000069,18.53299332,78.40297699,23189098,27.72364426,11.85308933,27.92739868,2.562999964,27.92739868
3618.454834,1,7.977000713,0.001,0.112289079,2.334000111,19.78313065,78.93439484,23327666,27.49686432,11.90890122,25.05498505,3.569000006,25.05498505
3618.607178,1,7.977000713,-0.001,0.108890779,2.328000069,22.31671715,78.82095337,23279582,26.20754433,11.87740231,23.18188286,4.263000011,23.18188286
3618.759522,1,7.968999386,-0.001,0.109384678,2.323999882,22.76273155,78.730896,23287912,25.30054474,11.50469685,23.73245239,5.501999855,23.73245239
3618.911865,1,7.977000713,-0.004,0.112296082,2.325999975,21.97244453,79.02779388,23369258,25.01699829,11.31565094,24.01293182,3.690999985,24.01293182
3619.064209,1,7.968999386,-0.007,0.109858446,2.328000069,21.63041687,79.73725891,23568622,25.01550102,11.09749794,23.34337425,3.642999888,23.34337425
3619.216797,2,7.977000713,-0.011,0.108900912,2.328000069,23.77270699,79.54118347,23520252,24.70354843,10.78639221,21.08089638,3.828000069,21.08089638
3619.369141,2,7.968999386,-0.01,0.112316437,2.322000027,28.04255676,80.69926453,23864254,24.56227684,11.21940613,19.80204201,3.648000002,19.80204201
3619.521484,2,7.968999386,-0.005,0.122573294,2.328000069,28.38830376,81.5063858,24095866,24.11022568,10.84446144,19.20651817,3.345000029,19.20651817
3619.673828,2,7.977000713,0.008,0.13086234,2.351999998,27.95359993,82.07022858,24261782,23.00284576,8.016328812,19.53075028,4.046000004,19.53075028
3619.826416,2,7.977000713,0.001,0.132318467,2.334000111,27.07825089,83.525383,24702712,21.65948868,7.597199917,20.00024796,4.826000214,20.00024796
3619.97876,2,7.977000713,-0.003,0.131837651,2.335999966,26.2220459,83.88321686,24785956,21.18847275,7.346153736,20.70209885,4.355000019,20.70209885
3620.131104,2,7.977000713,-0.007,0.130365297,2.328000069,26.25490952,83.15459442,24645636,20.86249161,6.198583603,21.38790131,5.320000172,21.38790131
3620.283447,2,7.977000713,-0.007,0.127447054,2.351999998,29.31322479,82.21482849,24315492,21.79597664,7.810807705,21.95107842,4.914000034,21.95107842
3620.436035,2,7.977000713,-0.004,0.13184154,2.355000019,29.4474659,80.50784302,23840904,24.28214645,9.562710762,22.62215805,5.56400013,22.62215805
3620.588379,2,7.977000713,-0.007,0.132330969,2.358999968,27.7177887,79.60862732,23551434,27.13574982,10.40750122,22.3599987,4.133999825,22.3599987
3620.740723,1,7.977000713,-0.005,0.13914983,2.357000113,23.8419857,80.16189575,23707562,30.10157585,10.72010326,22.3599968,7.339000225,22.3599968
3620.893066,1,7.977000713,-0.002,0.132799044,2.358999968,20.71448708,80.36392212,23764524,34.20695877,10.78594399,22.98315048,5.991000176,22.98315048
3621.04541,1,7.977000713,-0.003,0.1259581,2.338000059,18.52525902,80.28451538,23723736,39.16667938,11.99780655,24.32233429,3.594000101,24.32233429
3621.197998,1,7.977000713,-0.008,0.112288266,2.315999985,18.06666184,80.54410553,23854984,40.83965683,12.5029974,24.53182221,3.440999985,24.53182221
3621.350342,1,7.977000713,-0.012,0.104974516,2.301000118,19.72883034,79.94709015,23659698,41.87065506,13.74910259,25.04318237,4.010000229,25.04318237
3621.502686,1,7.977000713,-0.009,0.101570182,2.305000067,21.48862457,80.36392212,23755910,42.27416992,15.06040573,24.53399468,3.753999949,24.53399468
3621.655029,1,7.980000019,-0.014,0.107911579,2.311000109,19.38094139,80.23718262,23649010,39.2584877,15.93056583,24.53082466,4.335000038,24.53082466
3621.807617,1,7.977000713,-0.013,0.10892123,2.322000027,16.84517098,80.09011841,23681798,35.19427872,12.54576206,24.42299652,3.719000101,24.42299652
3621.959961,1,7.977000713,-0.015,0.118658602,2.325999975,14.71933556,79.63750458,23568328,33.09774399,12.78514576,24.73332596,4.010000229,24.73332596
3622.112305,1,7.977000713,-0.003,0.124030963,2.335999966,15.55301094,79.38641357,23458372,31.69169807,14.12021446,24.93602943,4.085999966,24.93602943
3622.264648,1,7.980000019,-0.005,0.130856097,2.323999882,16.81002808,78.97529602,23351234,30.25576592,13.00549698,24.33114433,4.547999859,24.33114433
3622.417236,1,7.99600029,-0.002,0.128398106,2.335999966,19.31728554,78.17061615,23072890,29.48404884,11.45495415,24.42169952,3.687999964,24.42169952
3622.56958,1,7.980000019,-0.007,0.121566698,2.345999956,18.47333908,77.57933807,22949200,28.56362534,14.24401474,24.32735252,4.166999817,24.32735252
3622.721924,1,7.99600029,-0.009,0.113276087,2.344000101,19.3073597,77.08499146,22802518,27.70644569,14.25205326,23.92337227,4.166999817,23.92337227
3622.874268,1,7.99600029,-0.009,0.110843904,2.344000101,18.9101162,77.50228119,22908808,27.36216927,13.66209412,23.53020859,3.714999914,23.53020859
3623.026856,1,7.99600029,-0.008,0.1132847,2.342000008,20.23101234,77.37905884,22860486,28.09086037,13.72588635,21.78608322,3.903000116,21.78608322
3623.179199,1,7.992000103,-0.006,0.114756256,2.344000101,21.16431999,77.32349396,22867244,28.35820198,15.24830818,20.56529617,3.933000088,20.56529617
3623.331543,1,7.99600029,-0.002,0.118647657,2.354000092,18.24518585,77.68200684,22898746,27.86037636,15.44139576,20.12779617,4.138999939,20.12779617
3623.483887,1,8,-0.005,0.117198601,2.332000017,16.49291229,77.03759766,22784350,26.84684944,16.31252861,20.62484741,4.427000046,20.62484741
3623.636231,1,8,0,0.122562334,2.335999966,16.44342995,77.03759766,22784348,25.50442123,17.26864243,21.77575874,3.802801371,21.77575874
3623.788818,1,8,-0.01,0.124026276,2.301000118,19.82973862,77.0856781,22802856,24.52118111,20.14188576,21.62261391,3.678497553,21.62261391
3623.941162,1,7.99600029,-0.008,0.125974506,2.306999922,20.68228531,77.58570099,22939954,24.89009857,14.18705559,20.56614876,3.522283793,20.56614876
3624.093506,1,7.99600029,-0.008,0.122548245,2.309000015,20.23485184,78.21776581,23087400,25.57580376,13.59799957,19.41062164,3.698578358,19.41062164
3624.24585,1,7.99600029,-0.002,0.115230776,2.334000111,18.89703941,78.07003784,23072876,26.07530594,12.97389984,18.55024529,3.435267687,18.55024529
3624.398438,1,7.99600029,-0.009,0.115752831,2.332000017,18.91657639,77.76568604,22975242,25.64234352,12.28321266,18.07725716,2.980398417,18.07725716
3624.550781,1,7.99600029,-0.013,0.125990942,2.329999924,17.22434425,77.91299439,22990174,25.43600655,10.79482842,17.22112465,3.417820454,17.22112465
3624.703125,1,7.99600029,-0.012,0.132813901,2.319999933,15.57203198,78.25389862,23100224,24.19224548,12.56000519,16.052454,4.551817417,16.052454
3624.855469,1,7.99600029,-0.001,0.135235921,2.328000069,16.83865547,78.62184143,23222084,23.09662628,14.42777729,15.71325874,4.436477661,15.71325874
3625.008057,1,7.99600029,-0.001,0.126449093,2.335999966,17.25342941,80.02293396,23597338,21.61209869,11.79984474,15.87370491,3.487913609,15.87370491
3625.1604,1,7.99600029,-0.002,0.123039827,2.342000008,18.9422226,80.09080505,23674354,20.08247185,12.68815041,15.77982998,3.460847616,15.77982998
3625.312744,1,8,-0.007,0.116709389,2.335999966,17.21340561,79.66120148,23527228,18.50541878,14.02950478,14.42569733,3.366394281,14.42569733
3625.465088,1,8.022999764,-0.01,0.122571722,2.322000027,18.09242249,79.63750458,23518144,16.89504814,14.96800518,12.98973084,3.613839626,12.98973084
3625.617432,1,8,-0.012,0.129881561,2.315999985,20.23503113,79.35160828,23444406,15.05355549,15.59642124,12.19863319,4.760719776,12.19863319
3625.77002,2,8.008000374,-0.006,0.130841255,2.322000027,27.13771057,78.77931976,23306106,13.52843666,17.10955048,11.97171211,5.206404686,11.97171211
3625.922363,2,8.022999764,0,0.125003904,2.332000017,36.71458817,79.42269898,23468256,12.72943401,18.52855682,12.50530338,4.399918079,12.50530338
3626.074707,5,8.022999764,0.002,0.127460361,2.351999998,43.31010819,79.38641357,23452258,12.3769474,19.49823189,12.69405174,5.598180771,12.69405174
3626.227051,5,8.022999764,0.01,0.140165031,2.384999991,42.11982727,79.09378052,23362002,12.34417439,19.6396122,12.72658634,7.578942299,12.72658634
3626.379639,5,8.022999764,-0.001,0.15576157,2.382999897,35.12963486,79.36331177,23491074,12.45424461,17.52637863,13.09578896,6.913936138,13.09578896
3626.531982,2,8.022999764,0.001,0.156234339,2.388999939,25.9742527,78.79725647,23254948,12.84372234,16.70667839,14.27717972,5.023015976,14.27717972
3626.684326,2,8.022999764,-0.001,0.14645417,2.381000042,21.1403389,78.49239349,23115582,13.91998577,14.63957787,15.01062393,3.786655426,15.01062393
3626.83667,1,8.022999764,-0.006,0.13035278,2.345999956,16.3656044,78.71834564,23285608,15.78423882,15.62667179,14.15150929,3.572551251,14.15150929
3626.989258,1,8.022999764,-0.01,0.119617492,2.319999933,15.49188232,78.78404999,23319882,18.4333477,17.9116478,13.22243977,3.917474985,13.22243977
3627.141602,1,8.022999764,-0.008,0.115731746,2.302999973,14.21384907,78.46869659,23214072,21.03534126,17.17832184,13.04938221,4.376788139,13.04938221
3627.293945,1,8.031000137,0.002,0.123054698,2.335999966,17.23579788,78.4213028,23146624,21.87133026,16.75564385,13.91182518,4.24475956,13.91182518
3627.446289,1,8.038999558,0.006,0.125987023,2.355000019,17.73479462,77.96799469,23023716,22.07707596,17.15789986,15.05086517,4.09566021,15.05086517
3627.598633,1,8.046999931,-0.001,0.130363718,2.358999968,19.47805595,77.70578003,22959050,22.12514877,17.7213974,16.21397972,4.50756073,16.21397972
3627.751221,1,8.046999931,-0.015,0.12646471,2.351999998,20.75742912,77.29979706,22868496,22.21735764,19.21561813,16.82675171,4.855742455,16.82675171
3627.903565,1,8.055000305,-0.009,0.127924517,2.344000101,20.26587868,77.53829956,22924462,22.01729584,19.40217209,17.37232781,4.463892937,17.37232781
3628.055908,1,8.055000305,-0.006,0.124518611,2.351999998,18.94119835,77.74073792,22966776,22.20070648,15.77037334,17.57565498,4.397470951,17.57565498
3628.208252,1,8.055000305,0.016000001,0.129874513,2.375,17.19812965,77.6884613,22933906,21.39344978,15.37855148,16.73596382,4.690826893,16.73596382
3628.36084,1,8.055000305,0.005,0.126475647,2.371000052,18.53183746,78.25424194,23057196,20.42434692,14.47598743,15.46247864,4.581998348,15.46247864
3628.513184,1,8.055000305,0,0.131346092,2.362999916,20.66411018,78.4812088,23222408,19.59612465,14.47095394,14.05183315,4.269565582,14.05183315
3628.665527,1,8.055000305,0.001,0.128920168,2.34800005,21.97942925,78.70057678,23263648,18.42619896,13.81740284,12.70023537,3.998830319,12.70023537
3628.817871,1,8.055000305,0.001,0.135252357,2.342000008,22.86779022,79.67220306,23532590,17.30274582,12.82313442,11.60021591,3.89368248,11.60021591
3628.970459,1,8.055000305,-0.005,0.136720002,2.325999975,22.1210022,79.76073456,23575406,16.51814461,13.53697872,11.11219215,4.32155323,11.11219215
3629.122803,1,8.062999725,-0.01,0.136719212,2.329999924,24.30126953,79.63750458,23518186,15.62761021,15.71114349,11.17289734,5.116623402,11.17289734
3629.275147,1,8.069999695,-0.011,0.136221394,2.334000111,23.84796143,79.32791138,23435356,14.76070023,15.80288696,11.73307419,4.88169384,11.73307419
3629.42749,1,8.086000443,0.001,0.130867034,2.34800005,25.06916618,78.4213028,23197970,13.94963455,17.60071945,12.40221882,4.690788269,12.40221882
3629.579834,1,8.086000443,0,0.135253146,2.358999968,24.55403137,78.03901672,23051292,13.09760857,17.42684746,12.53770161,4.559322357,12.53770161
3629.732422,1,8.086000443,0.008,0.137208432,2.375,27.07415009,78.49239349,23181852,12.22849751,17.95858574,12.35207367,4.759702683,12.35207367
3629.884766,2,8.086000443,0.005,0.136716098,2.388999939,29.6151886,78.87307739,23347374,11.44804668,19.38770676,12.37443924,4.66681242,12.37443924
3630.037109,2,8.086000443,0.014,0.134280801,2.400000095,30.97743797,80.50588989,23812990,10.8535738,19.82484818,12.02340508,4.549379826,12.02340508
3630.189453,2,8.078000069,0.005,0.134784862,2.392999888,30.63212967,81.57141113,24050044,10.58796024,17.23917007,11.02849293,4.164791584,11.02849293
3630.342041,2,8.078000069,-0.001,0.144058749,2.377000094,33.83332443,80.51903534,23846028,10.56299973,17.97059822,10.08961296,5.285041809,10.08961296
3630.494385,2,8.109000206,-0.008,0.149907053,2.372999907,35.48987198,79.55522156,23535076,10.56306076,18.78055573,9.96974659,6.540368557,9.96974659
3630.646729,2,8.116999626,-0.005,0.154303908,2.388999939,34.15517426,78.53469086,23198086,10.60111237,19.12493134,10.43565083,4.27730608,10.43565083
3630.799072,2,8.109000206,-0.002,0.156732172,2.40199995,29.27614975,78.05027008,23053478,10.67165947,18.45849991,10.84071732,3.845365524,10.84071732
